Vecka,Individ,Kon,LnNamn,Long,Lat,LongIndivid,LatIndivid
40,NRM_697,Hona,Jämtlands,517492,7006304,518419.8333333333,7003720.666666667
39,NRM_779,Hona,Jämtlands,524290,7000299,522789.2,7000388.8
39,BI407166,Hona,Jämtlands,523634,6978530,521478.14285714284,6976146.071428572
38,BI407289,Hona,Jämtlands,516060,7005124,518323.28571428574,7004816
40,NRM_894,Hona,Jämtlands,520687,6990775,519452.5,6992461.75
39,NRM_803,Hane,Jämtlands,523278,6989404,512790.45454545453,6990374
38,NRM_918,Hona,Jämtlands,513719,7009764,517202,7005450.2
38,NRM_1078,Hane,Jämtlands,523658,7003639,522528.4285714286,7000560.714285715
38,BI407289,Hona,Jämtlands,516169,7004861,518323.28571428574,7004816
38,NRM_779,Hona,Jämtlands,526423,6997546,522789.2,7000388.8
37,NRM_669,Hane,Jämtlands,534236,7001090,529542.6666666666,6985887
38,NRM_918,Hona,Jämtlands,518364,7002785,517202,7005450.2
37,BI406919,Hona,Jämtlands,423595,6887948,424867.75,6887729
37,NRM_793,Hona,Jämtlands,423550,6887890,425123.5,6889864.25
37,NRM_794,Hona,Jämtlands,423118,6888059,423980,6885337.5
40,BI407229,Hona,Jämtlands,440119,6893918,438038.5,6895062
37,NRM_795,Hona,Jämtlands,411577,6878685,413508.6666666667,6878763
37,BI407128,Hona,Jämtlands,419339,6889733,419339,6889733
39,NRM_1668,Hona,Jämtlands,427195,6882479,427195,6882479
39,NRM_826,Hona,Jämtlands,415612,6882378,415165,6882267.4
38,NRM_943,Hona,Jämtlands,415837,6881422,413707,6882036
40,NRM_794,Hona,Jämtlands,424842,6882616,423980,6885337.5
38,NRM_944,Hona,Jämtlands,416590,6879400,414517.3333333333,6878107.333333333
37,BI406919,Hona,Jämtlands,425222,6889338,424867.75,6887729
37,BI406919,Hona,Jämtlands,425263,6889419,424867.75,6887729
38,NRM_962,Hona,Jämtlands,437896,6894860,437896,6894860
38,NRM_753,Hane,Jämtlands,422718,6883025,423289.6,6886379
38,NRM_1207,Hona,Jämtlands,416183,6880220,416183,6880220
37,BI407291,Hona,Jämtlands,416394,6879081,417168.625,6877758
37,BI406919,Hona,Jämtlands,425391,6884211,424867.75,6887729
37,BI406839,Hona,Jämtlands,412032,6879309,412032,6879309
39,NRM_826,Hona,Jämtlands,413669,6885097,415165,6882267.4
37,NRM_826,Hona,Jämtlands,415936,6882082,415165,6882267.4
37,NRM_753,Hane,Jämtlands,422840,6892377,423289.6,6886379
38,NRM_826,Hona,Jämtlands,415347,6878890,415165,6882267.4
39,NRM_753,Hane,Jämtlands,425073,6883919,423289.6,6886379
38,NRM_2003,Hane,Jämtlands,426990,6882464,436472,6885540.333333333
42,BI407356,Hane,Jämtlands,451259,6887986,450709.5,6894866.5
43,BI041131,Hona,Jämtlands,433790,6886226,435323.5,6886541
37,BI406974,Hona,Jämtlands,428237,6878985,428237,6878985
37,NRM_888,Hane,Jämtlands,415829,6878213,404849.5,6903650.5
37,BI407291,Hona,Jämtlands,416992,6877731,417168.625,6877758
36,NRM_793,Hona,Jämtlands,426045,6887982,425123.5,6889864.25
36,BI407229,Hona,Jämtlands,436205,6895131,438038.5,6895062
38,BI406993,Hona,Jämtlands,422853,6889649,423897.44444444444,6891601.888888889
37,BI407061,Hona,Jämtlands,436291,6897015,435164.25,6895453
37,NRM_805,Hona,Jämtlands,418789,6878486,417742.5,6876668.5
37,NRM_1271,Hona,Jämtlands,416153,6892903,416153,6892903
42,NRM_1068,Hona,Jämtlands,439428,6881607,436071.71428571426,6883225.714285715
37,NRM_1068,Hona,Jämtlands,427791,6886450,436071.71428571426,6883225.714285715
37,NRM_1068,Hona,Jämtlands,428996,6885986,436071.71428571426,6883225.714285715
37,NRM_795,Hona,Jämtlands,416105,6878051,413508.6666666667,6878763
37,NRM_1567,Hane,Jämtlands,481620,6912222,483411.5,6911647
38,NRM_1068,Hona,Jämtlands,438062,6883720,436071.71428571426,6883225.714285715
40,NRM_694,Hane,Jämtlands,487320,6920985,486987,6918125.6
37,NRM_1315,Hona,Jämtlands,460157,6967141,457585.2,6966718.2
37,NRM_1270,Hane,Jämtlands,455973,7091710,465590.6,7084650.8
34,BI407301,Hona,Jämtlands,473266,7063889,477267.2,7058290.8
34,NRM_1541,Okänt,Jämtlands,454649,7100476,454649,7100476
38,NRM_744,Hona,Jämtlands,499443,7091179,499096.4285714286,7086563.714285715
34,NRM_621,Hane,Jämtlands,463726,7091256,463726,7091256
37,NRM_1322,Hona,Jämtlands,497489,7098235,497489,7098235
40,NRM_720,Hona,Jämtlands,510741,7130344,509372.55555555556,7131882.666666667
42,NRM_2030,Hona,Jämtlands,487466,7141398,487826.5,7143075.5
42,BI406963,Hona,Jämtlands,487853,7141275,487606,7143874.5
39,NRM_816,Hona,Jämtlands,488598,7136271,486529,7138150
42,BI406963,Hona,Jämtlands,487611,7141296,487606,7143874.5
39,BI407035,Hona,Jämtlands,504715,7135645,503321.25,7133977.75
39,BI407035,Hona,Jämtlands,500846,7135179,503321.25,7133977.75
39,NRM_1342,Hane,Jämtlands,519858,7123779,519858,7123779
34,BI406834,Hona,Jämtlands,513932,7140392,517357,7143177
38,NRM_1343,Hona,Jämtlands,515939,7137265,518545,7135506
41,BI407159,Hona,Västernorrlands,546874,7060726,552651.75,7057587.75
42,NRM_969,Hona,Jämtlands,506806,7148984,507605.25,7149649.75
38,NRM_1183,Hona,Jämtlands,506951,7145733,506951,7145733
34,BI406861,Hona,Jämtlands,519782,7156346,518188.3333333333,7156481.666666667
35,BI407191,Hona,Jämtlands,518711,7131881,516570.125,7130474.75
40,NRM_1147,Hona,Jämtlands,519855,7094592,517129.5,7094354.5
36,NRM_1456,Hane,Jämtlands,518164,7156652,541670.5,7132823.25
38,NRM_1135,Hona,Jämtlands,530179,7123254,531538,7122347.666666667
42,NRM_969,Hona,Jämtlands,507903,7150687,507605.25,7149649.75
37,NRM_1323,Hona,Jämtlands,521281,7128117,521281,7128117
34,BI407191,Hona,Jämtlands,517284,7129544,516570.125,7130474.75
37,BI406834,Hona,Jämtlands,520782,7145962,517357,7143177
34,NRM_1483,Okänt,Jämtlands,518579,7125942,518579,7125942
36,BI407191,Hona,Jämtlands,521836,7124971,516570.125,7130474.75
37,BI407228,Hona,Jämtlands,461153,6979874,460196,6980056.142857143
37,BI407228,Hona,Jämtlands,464221,6978212,460196,6980056.142857143
35,BI406882,Hane,Jämtlands,457954,6983115,460922.75,6974299.875
38,NRM_608,Hona,Jämtlands,510388,6949574,510728.8,6952873.4
40,BI406882,Hane,Jämtlands,460013,6973041,460922.75,6974299.875
37,NRM_1732,Hona,Jämtlands,465593,6941270,465593,6941270
37,BI407228,Hona,Jämtlands,456421,6984413,460196,6980056.142857143
42,NRM_1127,Hona,Västernorrlands,621135,7045667,621135,7045667
37,BI406882,Hane,Jämtlands,462881,6974389,460922.75,6974299.875
36,NRM_1521,Hona,Jämtlands,461037,6982524,461037,6982524
38,NRM_1160,Hane,Jämtlands,462825,6975253,461599,6965980.6
38,BI407228,Hona,Jämtlands,458770,6974256,460196,6980056.142857143
37,BI407184,Hona,Jämtlands,472803,6941282,474020.8333333333,6946054
37,NRM_1315,Hona,Jämtlands,451701,6968040,457585.2,6966718.2
37,BI414857,Hane,Jämtlands,462313,6972889,462603.4,6954237.8
37,NRM_863,Hona,Jämtlands,472746,6940980,474514.6666666667,6946096.666666667
37,BI406882,Hane,Jämtlands,460392,6972927,460922.75,6974299.875
38,BI407331,Hane,Jämtlands,488580,6942621,478939.1,6950569.6
37,NRM_784,Hane,Jämtlands,452190,6989005,448167.3333333333,7005234.333333333
36,BI407247,Hona,Jämtlands,540697,6958700,537288.75,6958320.25
37,BI407355,Hane,Jämtlands,541753,6955770,525953.4285714285,6962953.785714285
35,NRM_2034,Hona,Jämtlands,417484,6977833,417484,6977833
34,NRM_622,Hane,Jämtlands,466602,6967047,439420.25,6968178.75
35,BI406882,Hane,Jämtlands,463782,6966361,460922.75,6974299.875
35,NRM_1071,Hona,Jämtlands,475067,7084572,475266.5,7084580
36,BI407059,Hona,Jämtlands,483534,6992320,483710.5,6993539.5
38,NRM_1208,Hona,Jämtlands,489430,7106008,489430,7106008
44,NRM_622,Hane,Jämtlands,457681,6961982,439420.25,6968178.75
37,NRM_1160,Hane,Jämtlands,463068,6955982,461599,6965980.6
38,BI409256,Hane,Jämtlands,465238,6951415,465739,6943876.5
38,NRM_1144,Hona,Jämtlands,458695,6947881,450406,6947429.5
35,BI406882,Hane,Jämtlands,463088,6966262,460922.75,6974299.875
42,BI407247,Hona,Jämtlands,539328,6958198,537288.75,6958320.25
37,NRM_907,Hona,Jämtlands,497965,7057821,496703.625,7062173.125
37,NRM_922,Hona,Jämtlands,487768,7057144,490116.71428571426,7065024.571428572
34,NRM_1270,Hane,Jämtlands,488225,7061337,465590.6,7084650.8
37,BI406962,Hane,Jämtlands,493246,7062501,494903.5,7061801.5
35,NRM_922,Hona,Jämtlands,486930,7059977,490116.71428571426,7065024.571428572
39,NRM_817,Hona,Jämtlands,504536,7074035,504698.25,7072837.25
42,NRM_817,Hona,Jämtlands,504111,7074781,504698.25,7072837.25
37,NRM_1569,Hona,Jämtlands,515062,7080994,512472.5,7084188.5
36,NRM_886,Hona,Jämtlands,492907,7041741,491207.6,7043191.8
34,NRM_1081,Hona,Jämtlands,485351,7059579,495211.5,7062087.833333333
37,BI406962,Hane,Jämtlands,494780,7063298,494903.5,7061801.5
37,BI406805,Hona,Jämtlands,496694,7057110,502993,7058556
38,BI406928,Hona,Jämtlands,497949,7059588,494283.8333333333,7061431.25
38,NRM_835,Hane,Jämtlands,506292,7057872,506969,7058038
39,NRM_942,Hane,Jämtlands,494547,7030825,487651.0833333333,7052142.25
37,BI406962,Hane,Jämtlands,497911,7062832,494903.5,7061801.5
37,NRM_886,Hona,Jämtlands,488998,7042173,491207.6,7043191.8
38,NRM_942,Hane,Jämtlands,493456,7039097,487651.0833333333,7052142.25
35,NRM_886,Hona,Jämtlands,493196,7042737,491207.6,7043191.8
35,NRM_942,Hane,Jämtlands,489822,7061965,487651.0833333333,7052142.25
35,BI406928,Hona,Jämtlands,493082,7061398,494283.8333333333,7061431.25
42,NRM_626,Hona,Jämtlands,517307,7031410,512051,7029624
35,BI406928,Hona,Jämtlands,494799,7065072,494283.8333333333,7061431.25
38,NRM_1201,Hane,Jämtlands,507235,7057322,507300.3333333333,7060219.666666667
37,BI406928,Hona,Jämtlands,487287,7057432,494283.8333333333,7061431.25
38,NRM_1184,Hane,Jämtlands,505083,7056125,503421.5,7061238
36,NRM_889,Hona,Jämtlands,502182,7067337,502182,7067337
39,BI407166,Hona,Jämtlands,522366,6979978,521478.14285714284,6976146.071428572
37,NRM_1078,Hane,Jämtlands,523344,6994770,522528.4285714286,7000560.714285715
36,BI080374,Hane,Jämtlands,525485,6998264,539354.0714285715,6992914.285714285
34,BI080374,Hane,Jämtlands,530436,7000309,539354.0714285715,6992914.285714285
35,NRM_836,Hane,Jämtlands,515076,6995195,514075.0833333333,6998099.166666667
38,NRM_803,Hane,Jämtlands,519328,6992446,512790.45454545453,6990374
37,NRM_670,Hona,Jämtlands,517496,6996802,518484.1,6995809.6
35,BI406636,Hane,Jämtlands,528837,6995719,523219.8333333333,6988100.666666667
37,NRM_670,Hona,Jämtlands,518151,6993914,518484.1,6995809.6
37,NRM_779,Hona,Jämtlands,522747,6999942,522789.2,7000388.8
38,NRM_894,Hona,Jämtlands,520932,6991550,519452.5,6992461.75
38,NRM_719,Hane,Jämtlands,518732,6997033,526585.1666666666,6970525.916666667
34,NRM_697,Hona,Jämtlands,523986,7000590,518419.8333333333,7003720.666666667
39,BI407348,Hona,Jämtlands,536042,6980080,537690,6982398.333333333
37,NRM_670,Hona,Jämtlands,518864,6992959,518484.1,6995809.6
36,NRM_1078,Hane,Jämtlands,521035,6997415,522528.4285714286,7000560.714285715
37,NRM_881,Hane,Jämtlands,490761,7010930,491641.28571428574,7011166.142857143
37,NRM_918,Hona,Jämtlands,519103,7004950,517202,7005450.2
36,NRM_1078,Hane,Jämtlands,521971,6997188,522528.4285714286,7000560.714285715
37,NRM_836,Hane,Jämtlands,514616,7005528,514075.0833333333,6998099.166666667
37,BI407138,Hona,Jämtlands,515880,7113274,520669.3333333333,7117129.666666667
38,BI406914,Hona,Jämtlands,533281,7105307,534479.8,7102114.4
37,BI407172,Hona,Jämtlands,531221,7098986,527705.1,7098082
35,NRM_1002,Hona,Jämtlands,530388,7073480,531005,7073908.333333333
38,NRM_1292,Hona,Jämtlands,527805,7093003,527855.5,7093039
37,BI041529,Hane,Jämtlands,532273,7115607,522673.6,7087356.4
39,BI041000,Hona,Västernorrlands,538356,7097783,587833,7084893
38,NRM_1153,Hona,Jämtlands,532444,7085751,535890.2,7083397.8
34,NRM_827,Hane,Jämtlands,539027,7084052,536189.6666666666,7084402.666666667
37,NRM_1346,Hona,Jämtlands,532956,7115402,536101.5,7113084
34,NRM_1504,Hane,Jämtlands,529971,7093844,529971,7093844
35,NRM_1457,Hona,Jämtlands,529902,7117970,529103,7118268
37,NRM_892,Hane,Jämtlands,535643,7091820,535920.6666666666,7092176
34,NRM_1457,Hona,Jämtlands,528128,7118541,529103,7118268
37,BI041303,Hona,Jämtlands,518391,7110564,520084,7108830.666666667
38,BI406908,Hona,Jämtlands,535309,7091057,535309,7091057
39,NRM_827,Hane,Jämtlands,536489,7086267,536189.6666666666,7084402.666666667
38,BI406914,Hona,Jämtlands,534637,7105748,534479.8,7102114.4
38,BI414814,Hane,Jämtlands,531707,7078361,536930.25,7082260
37,BI406914,Hona,Jämtlands,533320,7105535,534479.8,7102114.4
39,BI406942,Hane,Jämtlands,539455,7100168,537517.6666666666,7103542.666666667
39,BI406914,Hona,Jämtlands,537146,7104674,534479.8,7102114.4
37,BI407259,Hona,Jämtlands,520527,7110362,521524.25,7108769
42,NRM_1739,Hona,Jämtlands,534112,7106516,534112,7106516
40,BI407172,Hona,Jämtlands,531828,7097887,527705.1,7098082
37,NRM_721,Hona,Jämtlands,533997,7118928,533997,7118928
37,BI407138,Hona,Jämtlands,523910,7115668,520669.3333333333,7117129.666666667
42,NRM_1128,Hane,Jämtlands,538943,7089877,543377,7083862.666666667
37,NRM_796,Hona,Jämtlands,534686,7094136,532145.5,7096032.5
38,NRM_946,Hane,Jämtlands,538003,7101140,538003,7101140
34,NRM_1490,Hona,Jämtlands,527622,7117281,527622,7117281
37,BI406942,Hane,Jämtlands,539669,7098717,537517.6666666666,7103542.666666667
39,BI041000,Hona,Västernorrlands,536619,7099290,587833,7084893
40,BI407172,Hona,Jämtlands,531690,7098321,527705.1,7098082
37,BI406960,Hane,Jämtlands,539957,7089292,539957,7089292
35,NRM_1532,Hona,Jämtlands,534539,7113054,534539,7113054
37,NRM_1568,Hona,Jämtlands,532896,7115576,532896,7115576
35,NRM_1122,Hona,Jämtlands,525938,7093947,524064,7097125.5
37,NRM_725,Hona,Jämtlands,521074,7107787,519642.5,7109416.5
37,NRM_797,Hona,Jämtlands,521025,7106942,520431.5,7109775.75
34,BI041529,Hane,Jämtlands,529333,7115468,522673.6,7087356.4
37,BI407367,Hona,Jämtlands,464174,6903103,457387,6890399.5
37,NRM_1121,Hona,Jämtlands,454057,6894946,454057,6894946
42,BI407287,Hona,Jämtlands,451599,6892755,451464,6894876.5
39,BI407239,Hona,Jämtlands,469714,6898189,478965.64285714284,6899070
38,NRM_1159,Hane,Jämtlands,460220,6902914,460220,6902914
36,BI409284,Hane,Jämtlands,473311,6865842,474466.5,6865488.5
34,BI406967,Hona,Jämtlands,468606,6897253,468579.92307692306,6895378.692307692
38,NRM_1224,Hane,Jämtlands,467364,6872715,471354.5,6872027.5
37,BI407131,Hona,Jämtlands,460303,6889453,460303,6889453
38,NRM_671,Hona,Jämtlands,460323,6886686,461530.1111111111,6886063.888888889
37,NRM_1324,Hane,Jämtlands,431518,6903248,431518,6903248
40,NRM_722,Hane,Jämtlands,457689,6896846,457689,6896846
38,NRM_1639,Hane,Jämtlands,447533,6905547,447533,6905547
36,BI407197,Hona,Jämtlands,468264,6872620,468264,6872620
37,NRM_991,Hona,Jämtlands,449568,6892364,449568,6892364
39,NRM_920,Hona,Jämtlands,480343,6870095,478629.2,6872535.2
35,NRM_1189,Hona,Jämtlands,459913,6900711,459614.6666666667,6901198.333333333
35,NRM_1088,Hane,Jämtlands,483949,6866453,483949,6866453
40,BI406758,Hona,Jämtlands,462574,6897884,463434,6891561.333333333
41,NRM_1061,Hona,Jämtlands,480224,6868486,481475.125,6870148.875
37,NRM_1189,Hona,Jämtlands,458695,6900382,459614.6666666667,6901198.333333333
39,NRM_671,Hona,Jämtlands,461148,6885994,461530.1111111111,6886063.888888889
39,BI080300,Hona,Jämtlands,479614,6870255,482928.4285714286,6873792.571428572
41,NRM_1148,Hona,Jämtlands,449108,6890936,449700.5,6883948
37,NRM_890,Hona,Jämtlands,487549,6885414,490462.6666666667,6887631
40,NRM_1591,Hane,Jämtlands,427223,6875587,427223,6875587
44,NRM_1001,Hane,Jämtlands,444830,6838686,447277.3333333333,6845897.666666667
44,NRM_1299,Hane,Jämtlands,450373,6832865,446961.5,6836425
38,NRM_1254,Hona,Jämtlands,450371,6869703,455087.75,6861889.25
35,BI406967,Hona,Jämtlands,470216,6895046,468579.92307692306,6895378.692307692
36,BI041122,Hona,Jämtlands,491474,6884682,493803.5,6886485.833333333
39,NRM_1047,Hane,Jämtlands,451188,6876908,449388.5,6874781.75
34,BI041129,Hona,Jämtlands,429191,6893556,429191,6893556
37,NRM_2043,Hona,Jämtlands,436246,6897620,436246,6897620
37,NRM_1369,Hona,Jämtlands,433036,6895285,433036,6895285
34,BI407061,Hona,Jämtlands,435071,6895331,435164.25,6895453
37,NRM_757,Hane,Jämtlands,430491,6890244,430725.8,6889851.4
36,BI406967,Hona,Jämtlands,462925,6896116,468579.92307692306,6895378.692307692
38,NRM_828,Hane,Jämtlands,554988,7011446,554919,7013869
37,NRM_828,Hane,Jämtlands,553747,7010521,554919,7013869
37,NRM_754,Hona,Jämtlands,554350,7014331,555981.8461538461,7013300.384615385
37,NRM_678,Hane,Jämtlands,556776,7012655,556361.7777777778,7012895.111111111
37,BI041088,Hona,Jämtlands,553151,7014371,552348,7015313.363636363
34,NRM_755,Hona,Jämtlands,552148,7014755,552557.5714285715,7014713.857142857
38,NRM_854,Hona,Jämtlands,554458,7005864,548654.5,7008363.5
38,NRM_1177,Hane,Jämtlands,553482,7010568,553482,7010568
34,NRM_854,Hona,Jämtlands,554186,7007423,548654.5,7008363.5
38,NRM_828,Hane,Jämtlands,552664,7014925,554919,7013869
37,NRM_755,Hona,Jämtlands,554707,7014043,552557.5714285715,7014713.857142857
38,BI041088,Hona,Jämtlands,550016,7010577,552348,7015313.363636363
38,NRM_895,Hona,Jämtlands,552234,7023001,554585.5,7022393
38,NRM_754,Hona,Jämtlands,553859,7014541,555981.8461538461,7013300.384615385
37,NRM_678,Hane,Jämtlands,553999,7014177,556361.7777777778,7012895.111111111
37,BI041088,Hona,Jämtlands,552465,7010438,552348,7015313.363636363
39,NRM_754,Hona,Jämtlands,556683,7013955,555981.8461538461,7013300.384615385
39,NRM_754,Hona,Jämtlands,556683,7013955,555981.8461538461,7013300.384615385
39,NRM_828,Hane,Jämtlands,552902,7012254,554919,7013869
38,NRM_680,Hona,Jämtlands,568193,7003213,560120.5,7008704
39,NRM_755,Hona,Jämtlands,549187,7015715,552557.5714285715,7014713.857142857
38,NRM_854,Hona,Jämtlands,553889,7005830,548654.5,7008363.5
41,NRM_754,Hona,Jämtlands,552306,7010335,555981.8461538461,7013300.384615385
38,BI407207,Hona,Jämtlands,569197,7003653,572902.8,7001635
37,NRM_828,Hane,Jämtlands,557664,7016720,554919,7013869
38,NRM_678,Hane,Jämtlands,552620,7014127,556361.7777777778,7012895.111111111
38,NRM_828,Hane,Jämtlands,551279,7014764,554919,7013869
38,NRM_754,Hona,Jämtlands,551373,7015280,555981.8461538461,7013300.384615385
38,NRM_678,Hane,Jämtlands,551074,7014730,556361.7777777778,7012895.111111111
38,NRM_828,Hane,Jämtlands,559317,7016089,554919,7013869
42,BI041088,Hona,Jämtlands,550479,7017062,552348,7015313.363636363
40,NRM_1527,Hona,Jämtlands,508136,7126410,513769,7122515.666666667
35,NRM_1206,Hane,Jämtlands,439444,7010797,441797.3333333333,7010073.888888889
37,NRM_1273,Hona,Jämtlands,495828,7139507,494499,7137011.5
39,NRM_1273,Hona,Jämtlands,493170,7134516,494499,7137011.5
39,BI407103,Hona,Jämtlands,512835,7132368,513049.75,7134683.5
38,BI407018,Hona,Jämtlands,509631,7126769,508116,7128211.5
36,BI406896,Hona,Jämtlands,509436,7127111,511863,7126981.5
39,NRM_756,Hona,Jämtlands,514130,7135227,514130,7135227
39,NRM_711,Hona,Jämtlands,507928,7135671,508705,7145713
38,NRM_720,Hona,Jämtlands,508009,7135675,509372.55555555556,7131882.666666667
39,NRM_1527,Hona,Jämtlands,512461,7123736,513769,7122515.666666667
35,NRM_747,Hona,Jämtlands,510636,7126563,509536.75,7127271.5
37,BI406963,Hona,Jämtlands,489073,7141443,487606,7143874.5
35,NRM_1089,Hona,Jämtlands,473834,7147308,477677.5,7142624.5
39,NRM_720,Hona,Jämtlands,511200,7127763,509372.55555555556,7131882.666666667
39,BI406896,Hona,Jämtlands,514290,7126852,511863,7126981.5
39,BI407191,Hona,Jämtlands,513410,7131691,516570.125,7130474.75
35,NRM_747,Hona,Jämtlands,509128,7125059,509536.75,7127271.5
38,NRM_1089,Hona,Jämtlands,481521,7137941,477677.5,7142624.5
36,NRM_1279,Hona,Jämtlands,509134,7125055,512116.6666666667,7126216.333333333
36,NRM_891,Hona,Jämtlands,507445,7129844,510467.6666666667,7127690.666666667
36,BI407191,Hona,Jämtlands,510021,7128591,516570.125,7130474.75
37,NRM_747,Hona,Jämtlands,508791,7127307,509536.75,7127271.5
37,NRM_891,Hona,Jämtlands,511700,7126506,510467.6666666667,7127690.666666667
38,BI407191,Hona,Jämtlands,511647,7126947,516570.125,7130474.75
35,NRM_607,Hane,Jämtlands,487046,7133426,511018.6,7138434.8
44,BI407213,Hona,Jämtlands,425770,6883509,423710,6883480
37,BI406993,Hona,Jämtlands,418730,6894356,423897.44444444444,6891601.888888889
38,BI407229,Hona,Jämtlands,437328,6896119,438038.5,6895062
38,BI407291,Hona,Jämtlands,411450,6880386,417168.625,6877758
37,NRM_793,Hona,Jämtlands,423953,6887765,425123.5,6889864.25
37,BI407229,Hona,Jämtlands,438502,6895080,438038.5,6895062
42,NRM_1067,Hane,Jämtlands,440226,6894613,441498,6893433.5
